timestamp,date,hour,day_of_week,is_weekday,month,road_name,district,weather,total_vehicles,motorcycles,cars,buses,trucks,avg_speed_kmh,congestion_level
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Gatot Subroto,Senen,Cloudy,1084,627,218,29,210,33.2,Medium
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Rasuna Said,Menteng,Cloudy,1368,859,312,69,128,28.5,Medium
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Light Rain,1582,1025,508,34,15,18.6,High
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Overcast,1767,1041,549,66,111,23.9,High
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Kuningan,Senen,Clear,1363,828,351,31,153,32.6,Medium
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Pemuda,Cempaka Putih,Light Rain,865,584,185,47,49,22.8,High
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Heavy Rain,1594,975,459,85,75,16.7,High
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Clear,1060,693,272,60,35,35.2,Medium
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Clear,1567,1036,459,57,15,25.3,Medium
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Clear,1423,959,336,35,93,30.1,Medium
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Gajah Mada,Ciracas,Cloudy,1580,1096,334,35,115,36.5,Medium
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Suryopranoto,Setiabudi,Clear,1331,765,394,72,100,22.3,High
2024-04-26 13:00,2024-04-26,13,Friday,1,April,Jl. Veteran,Tebet,Clear,1308,841,417,38,12,33.9,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Sudirman,Menteng,Clear,1626,1027,499,85,15,27.9,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Thamrin,Tanah Abang,Clear,1743,1075,531,68,69,34.2,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Gatot Subroto,Senen,Clear,1585,1025,360,45,155,28.5,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Rasuna Said,Menteng,Clear,1270,755,358,41,116,28.2,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Light Rain,1816,1175,549,75,17,16.6,High
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Light Rain,1111,684,253,59,115,13.2,Severe
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Kuningan,Senen,Clear,1754,1005,398,51,300,33.8,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Pemuda,Cempaka Putih,Clear,1712,978,373,97,264,24.1,High
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Clear,1156,743,349,53,11,26.8,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Cloudy,1275,809,412,42,12,21.6,High
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Light Rain,1626,1040,335,45,206,20.1,High
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Cloudy,1889,1128,456,64,241,21.3,High
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Gajah Mada,Ciracas,Clear,1964,1242,634,70,18,31.2,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Suryopranoto,Setiabudi,Clear,1711,1019,524,84,84,35.8,Medium
2024-04-26 14:00,2024-04-26,14,Friday,1,April,Jl. Veteran,Tebet,Heavy Rain,960,545,294,49,72,20.2,High
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Sudirman,Menteng,Light Rain,1488,846,343,83,216,19.1,High
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Thamrin,Tanah Abang,Cloudy,1431,909,359,34,129,34.7,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Gatot Subroto,Senen,Clear,1606,1100,357,63,86,35.5,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Rasuna Said,Menteng,Light Rain,1238,801,379,31,27,25.8,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Clear,1811,1156,585,53,17,26.2,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Clear,1601,1026,484,76,15,28.6,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Kuningan,Senen,Clear,1177,765,358,43,11,38.3,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Pemuda,Cempaka Putih,Cloudy,1312,863,291,57,101,28.1,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Clear,1460,907,298,82,173,24.8,High
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Clear,1623,943,406,81,193,28.1,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Light Rain,1500,928,484,74,14,17.8,High
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Cloudy,1214,745,321,24,124,31.1,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Gajah Mada,Ciracas,Clear,1287,745,291,50,201,29.9,Medium
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Suryopranoto,Setiabudi,Clear,1784,1148,419,87,130,24.3,High
2024-04-26 15:00,2024-04-26,15,Friday,1,April,Jl. Veteran,Tebet,Cloudy,1853,1194,541,47,71,31.2,Medium
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Sudirman,Menteng,Clear,2199,1387,589,125,98,7.2,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Thamrin,Tanah Abang,Overcast,2547,1597,837,88,25,12.7,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Gatot Subroto,Senen,Light Rain,2534,1488,662,150,234,15.2,High
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Rasuna Said,Menteng,Clear,2728,1708,833,130,57,21.2,High
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Clear,1948,1084,566,87,211,11.9,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Clear,2189,1228,692,85,184,14.9,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Kuningan,Senen,Clear,2705,1592,693,61,359,13.1,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Pemuda,Cempaka Putih,Overcast,2462,1550,514,127,271,7.5,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Light Rain,2181,1305,496,130,250,9.1,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Overcast,2507,1603,704,64,136,11.1,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Overcast,2321,1429,588,96,208,18.1,High
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Overcast,2159,1263,655,119,122,9.9,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Gajah Mada,Ciracas,Heavy Rain,2306,1407,476,131,292,8.4,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Suryopranoto,Setiabudi,Cloudy,2211,1273,622,108,208,12.8,Severe
2024-04-26 16:00,2024-04-26,16,Friday,1,April,Jl. Veteran,Tebet,Light Rain,1529,945,306,61,217,9.1,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Sudirman,Menteng,Clear,2472,1658,596,73,145,6.7,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Thamrin,Tanah Abang,Cloudy,2518,1656,724,115,23,16.7,High
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Gatot Subroto,Senen,Clear,2191,1307,752,55,77,13.7,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Rasuna Said,Menteng,Heavy Rain,1757,1182,483,51,41,7.5,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Heavy Rain,1919,1184,564,100,71,7.8,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Cloudy,2082,1364,440,46,232,17.1,High
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Kuningan,Senen,Heavy Rain,2345,1514,693,75,63,13.9,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Pemuda,Cempaka Putih,Clear,2859,1625,728,171,335,19.3,High
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Clear,2321,1594,657,48,22,20.6,High
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Cloudy,2013,1308,627,58,20,16.6,High
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Cloudy,2694,1742,851,75,26,11.4,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Clear,2440,1567,765,85,23,11.6,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Gajah Mada,Ciracas,Overcast,1989,1305,539,112,33,16.7,High
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Suryopranoto,Setiabudi,Light Rain,2022,1339,558,106,19,12.0,Severe
2024-04-26 17:00,2024-04-26,17,Friday,1,April,Jl. Veteran,Tebet,Light Rain,2174,1390,527,98,159,15.9,High
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Sudirman,Menteng,Heavy Rain,2597,1696,741,135,25,10.2,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Thamrin,Tanah Abang,Cloudy,2440,1425,559,144,312,17.4,High
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Gatot Subroto,Senen,Heavy Rain,1886,1286,403,107,90,11.2,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Rasuna Said,Menteng,Clear,2550,1503,764,98,185,6.0,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Clear,2053,1144,701,81,127,13.4,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Cloudy,2215,1491,478,102,144,21.7,High
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Kuningan,Senen,Heavy Rain,2148,1207,584,60,297,9.2,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Pemuda,Cempaka Putih,Light Rain,2219,1392,536,94,197,7.9,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Cloudy,2352,1322,761,86,183,20.6,High
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Light Rain,2122,1190,436,93,403,11.8,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Overcast,2269,1422,704,122,21,11.5,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Overcast,2410,1637,610,112,51,21.1,High
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Gajah Mada,Ciracas,Clear,2645,1491,923,75,156,12.8,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Suryopranoto,Setiabudi,Clear,2603,1661,589,100,253,14.3,Severe
2024-04-26 18:00,2024-04-26,18,Friday,1,April,Jl. Veteran,Tebet,Clear,2246,1389,733,103,21,20.5,High
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Sudirman,Menteng,Heavy Rain,2187,1466,572,128,21,9.3,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Thamrin,Tanah Abang,Clear,2991,1780,807,63,341,20.0,High
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Gatot Subroto,Senen,Light Rain,1722,959,553,86,124,7.1,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Rasuna Said,Menteng,Light Rain,2199,1371,676,67,85,11.1,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Light Rain,1403,833,421,51,98,13.3,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Cloudy,2098,1333,697,48,20,15.8,High
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Kuningan,Senen,Overcast,2146,1312,639,106,89,10.7,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Pemuda,Cempaka Putih,Clear,2228,1330,526,74,298,12.6,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Cloudy,2774,1630,837,75,232,20.6,High
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Cloudy,2205,1231,586,100,288,21.2,High
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Light Rain,2089,1282,584,91,132,13.5,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Clear,2008,1123,487,120,278,15.8,High
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Gajah Mada,Ciracas,Clear,2884,1803,919,136,26,13.5,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Suryopranoto,Setiabudi,Cloudy,1885,1095,560,50,180,10.9,Severe
2024-04-26 19:00,2024-04-26,19,Friday,1,April,Jl. Veteran,Tebet,Light Rain,2109,1342,561,82,124,7.6,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Sudirman,Menteng,Clear,2550,1405,688,126,331,9.2,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Thamrin,Tanah Abang,Clear,2054,1339,601,82,32,17.3,High
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Gatot Subroto,Senen,Cloudy,3034,1874,744,63,353,21.2,High
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Rasuna Said,Menteng,Clear,2594,1608,585,78,323,18.5,High
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Cloudy,1951,1311,476,49,115,18.0,High
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Clear,2258,1385,736,56,81,9.7,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Kuningan,Senen,Heavy Rain,2343,1371,613,125,234,4.0,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Pemuda,Cempaka Putih,Clear,2230,1291,493,102,344,20.0,High
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Heavy Rain,1787,994,521,76,196,5.7,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Light Rain,2438,1419,804,77,138,6.9,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Heavy Rain,2095,1390,456,79,170,9.9,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Clear,1791,1042,388,76,285,9.9,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Gajah Mada,Ciracas,Cloudy,2660,1522,882,72,184,19.9,High
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Suryopranoto,Setiabudi,Cloudy,1765,1216,419,87,43,12.3,Severe
2024-04-26 20:00,2024-04-26,20,Friday,1,April,Jl. Veteran,Tebet,Clear,1858,1224,486,79,69,21.6,High
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Sudirman,Menteng,Clear,370,221,90,17,42,49.1,Low
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Thamrin,Tanah Abang,Overcast,306,177,87,17,25,35.2,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Gatot Subroto,Senen,Clear,218,142,70,4,2,38.6,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Rasuna Said,Menteng,Cloudy,668,378,175,28,87,45.5,Low
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Light Rain,440,295,130,11,4,37.1,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Clear,673,442,155,34,42,35.3,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Kuningan,Senen,Light Rain,275,172,87,14,2,29.2,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Pemuda,Cempaka Putih,Clear,657,440,156,28,33,35.7,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Overcast,406,270,103,9,24,47.8,Low
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Clear,341,218,99,19,5,35.2,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Clear,455,314,115,22,4,47.1,Low
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Cloudy,528,325,127,21,55,47.3,Low
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Gajah Mada,Ciracas,Light Rain,460,256,133,19,52,38.4,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Suryopranoto,Setiabudi,Clear,240,150,71,8,11,39.3,Medium
2024-04-26 21:00,2024-04-26,21,Friday,1,April,Jl. Veteran,Tebet,Light Rain,569,373,160,31,5,29.1,Medium
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Sudirman,Menteng,Light Rain,515,346,112,20,37,25.9,Medium
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Thamrin,Tanah Abang,Clear,411,252,133,22,4,48.6,Low
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Gatot Subroto,Senen,Overcast,518,356,105,25,32,38.4,Medium
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Rasuna Said,Menteng,Light Rain,436,295,115,11,15,37.5,Medium
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Clear,560,358,174,23,5,45.2,Low
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Clear,198,123,64,10,1,47.3,Low
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Kuningan,Senen,Light Rain,257,143,69,11,34,27.8,Medium
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Pemuda,Cempaka Putih,Light Rain,303,171,81,11,40,21.4,High
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Cloudy,490,333,125,28,4,45.0,Low
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Cloudy,511,299,175,20,17,44.6,Low
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Clear,560,359,164,32,5,47.3,Low
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Clear,623,392,150,15,66,51.8,Low
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Gajah Mada,Ciracas,Light Rain,172,118,37,5,12,23.8,High
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Suryopranoto,Setiabudi,Light Rain,466,296,102,11,57,23.0,High
2024-04-26 22:00,2024-04-26,22,Friday,1,April,Jl. Veteran,Tebet,Cloudy,631,370,183,37,41,35.6,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Sudirman,Menteng,Cloudy,441,261,147,19,14,54.9,Low
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Thamrin,Tanah Abang,Cloudy,224,124,68,10,22,52.4,Low
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Gatot Subroto,Senen,Light Rain,524,307,167,28,22,38.6,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Rasuna Said,Menteng,Clear,275,182,84,7,2,44.7,Low
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. TB Simatupang,Sawah Besar,Clear,287,162,90,12,23,39.0,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. HR Rasuna Said,Kemayoran,Light Rain,415,251,110,12,42,29.1,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Kuningan,Senen,Clear,657,378,203,26,50,46.6,Low
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Pemuda,Cempaka Putih,Heavy Rain,400,254,112,8,26,31.7,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Benyamin Suaeb,Johar Baru,Clear,349,205,115,17,12,51.1,Low
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Pangeran Jayakarta,Duren Sawit,Light Rain,568,358,155,26,29,32.9,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Mangga Besar,Kramat Jati,Cloudy,664,385,155,25,99,45.9,Low
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Hayam Wuruk,Pasar Rebo,Overcast,425,248,123,19,35,39.8,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Gajah Mada,Ciracas,Cloudy,264,157,72,8,27,39.1,Medium
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Suryopranoto,Setiabudi,Cloudy,647,437,149,20,41,45.3,Low
2024-04-26 23:00,2024-04-26,23,Friday,1,April,Jl. Veteran,Tebet,Heavy Rain,368,231,115,19,3,29.7,Medium
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Sudirman,Menteng,Overcast,269,183,59,5,22,66.1,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Thamrin,Tanah Abang,Clear,106,68,34,2,2,50.9,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Gatot Subroto,Senen,Overcast,83,48,29,4,2,54.2,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Rasuna Said,Menteng,Overcast,128,78,33,3,14,68.2,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. TB Simatupang,Sawah Besar,Light Rain,314,212,85,14,3,27.3,Medium
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. HR Rasuna Said,Kemayoran,Cloudy,366,211,109,10,36,64.7,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Kuningan,Senen,Clear,75,50,15,3,7,46.5,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Pemuda,Cempaka Putih,Clear,142,79,43,7,13,55.7,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Benyamin Suaeb,Johar Baru,Heavy Rain,225,139,57,10,19,28.8,Medium
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Pangeran Jayakarta,Duren Sawit,Cloudy,290,170,101,10,9,59.6,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Mangga Besar,Kramat Jati,Cloudy,310,202,90,7,11,55.5,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Hayam Wuruk,Pasar Rebo,Clear,110,65,25,5,15,62.1,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Gajah Mada,Ciracas,Cloudy,192,124,41,7,20,52.5,Low
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Suryopranoto,Setiabudi,Heavy Rain,284,189,78,15,2,39.2,Medium
2024-04-27 00:00,2024-04-27,0,Saturday,0,April,Jl. Veteran,Tebet,Overcast,351,218,89,20,24,53.3,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Sudirman,Menteng,Clear,200,116,68,10,6,66.7,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Thamrin,Tanah Abang,Light Rain,165,100,38,7,20,42.4,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Gatot Subroto,Senen,Light Rain,112,63,32,3,14,30.7,Medium
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Rasuna Said,Menteng,Light Rain,196,123,45,4,24,31.9,Medium
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. TB Simatupang,Sawah Besar,Clear,208,133,67,7,1,64.0,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. HR Rasuna Said,Kemayoran,Clear,81,51,26,4,0,58.8,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Kuningan,Senen,Cloudy,201,131,62,7,1,67.8,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Pemuda,Cempaka Putih,Cloudy,364,218,120,18,8,60.8,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Benyamin Suaeb,Johar Baru,Clear,291,187,80,10,14,48.2,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Pangeran Jayakarta,Duren Sawit,Overcast,87,51,30,2,4,64.0,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Mangga Besar,Kramat Jati,Overcast,207,115,52,8,32,47.5,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Hayam Wuruk,Pasar Rebo,Heavy Rain,120,73,31,4,12,38.6,Medium
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Gajah Mada,Ciracas,Clear,350,204,98,20,28,53.0,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Suryopranoto,Setiabudi,Clear,274,155,56,8,55,53.3,Low
2024-04-27 01:00,2024-04-27,1,Saturday,0,April,Jl. Veteran,Tebet,Cloudy,201,138,47,10,6,52.4,Low
2024-04-27 02:00,2024-04-27,2,Saturday,0,April,Jl. Sudirman,Menteng,Light Rain,157,100,46,6,5,30.0,Medium
2024-04-27 02:00,2024-04-27,2,Saturday,0,April,Jl. Thamrin,Tanah Abang,Light Rain,111,72,24,4,11,47.6,Low
2024-04-27 02:00,2024-04-27,2,Saturday,0,April,Jl. Gatot Subroto,Senen,Cloudy,318,201,96,17,4,58.1,Low
2024-04-27 02:00,2024-04-27,2,Saturday,0,April,Jl. Rasuna Said,Menteng,Cloudy,191,118,42,5,26,55.6,Low
